Code,Name,Tags,Type,PostingPriority,PreloadDxBoxes3to20
D47.2,MONOCLONAL GAMMOPATHY - D47.2,NULL,,0,NULL
D49.6,NEOPLASM OF UNSPECIFIED BEHAVIOR OF BRAIN - D49.6,NULL,,0,NULL
D53.9,"NUTRITIONAL ANEMIA, UNSPECIFIED - D53.9",NULL,,0,NULL
D63.0,ANEMIA IN NEOPLASTIC DISEASE - D63.0,NULL,,0,NULL
D63.8,ANEMIA IN OTHER CHRONIC DISEASES CLASSIFIED ELSEWHERE - D63.8,NULL,,0,NULL
D64.81,ANEMIA DUE TO ANTINEOPLASTIC CHEMOTHERAPY - D64.81,NULL,,0,NULL
G40.89,OTHER SEIZURES - G40.89,,CLN,835,NULL
Z08,ENCNTR FOR FOLLOW-UP EXAM AFTER TRTMT FOR MALIGNANT NEOPLASM - Z08,NULL,,0,NULL
Z09,ENCNTR FOR F/U EXAM AFT TRTMT FOR COND OTH THAN MALIG NEOPLM - Z09,NULL,,0,NULL
D68.62,LUPUS ANTICOAGULANT SYNDROME - D68.62,NULL,,0,NULL
D69.6,"THROMBOCYTOPENIA, UNSPECIFIED - D69.6",NULL,,0,NULL
D70.4,CYCLIC NEUTROPENIA - D70.4,NULL,,0,NULL
D82.1,DI GEORGE'S SYNDROME - D82.1,NULL,,0,NULL
E03.4,ATROPHY OF THYROID (ACQUIRED) - E03.4,NULL,,0,NULL
E03.8,OTHER SPECIFIED HYPOTHYROIDISM - E03.8,NULL,,0,NULL
E03.9,"HYPOTHYROIDISM, UNSPECIFIED - E03.9",NULL,,0,NULL
E04.9,"NONTOXIC GOITER, UNSPECIFIED - E04.9",NULL,,0,NULL
E05.00,THYROTOXICOSIS W DIFFUSE GOITER W/O THYROTOXIC CRISIS - E05.00,NULL,,0,NULL
E05.20,THYROTXCOSIS W TOXIC MULTINOD GOITER W/O THYROTOXIC CRISIS - E05.20,NULL,,0,NULL
Z72.0,ToBACCO USE - Z72.0,,BX3,100,NULL
Z20.828,CONTACT W AND EXPOSURE TO OTH VIRAL COMMUNICABLE DISEASES - Z20.828,NULL,,0,NULL
Z38.5,"TWIN LIVEBORN INFANT, UNSPECIFIED AS TO PLACE OF BIRTH - Z38.5",NULL,,0,NULL
Z39.0,ENCNTR FOR CARE AND EXAM OF MOTHER IMMEDIATELY AFTER DEL - Z39.0,NULL,,0,NULL
Z48.23,ENCOUNTER FOR AFTERCARE FOLLOWING LIVER TRANSPLANT - Z48.23,NULL,,0,NULL
E10.9,TYPE 1 DIABETES MELLITUS WITHOUT COMPLICATIONS - E10.9,NULL,,0,NULL
E11.9,TYPE 2 DIABETES MELLITUS WITHOUT COMPLICATIONS - E11.9,NULL,,0,NULL
E13.11,OTH DIABETES MELLITUS WITH KETOACIDOSIS WITH COMA - E13.11,NULL,,0,NULL
E16.2,"HYPOGLYCEMIA, UNSPECIFIED - E16.2",NULL,,0,NULL
E21.5,"DISORDER OF PARATHYROID GLAND, UNSPECIFIED - E21.5",NULL,,0,NULL
E23.0,HYPOPITUITARISM - E23.0,NULL,,0,NULL
Z48.3,AFTERCARE FOLLOWING SURGERY FOR NEOPLASM - Z48.3,NULL,,0,NULL
Z48.811,ENCNTR FOR SURGICAL AFTCR FOL SURGERY ON THE NERVOUS SYS - Z48.811,NULL,,0,NULL
Z85.12,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF TRACHEA - Z85.12,NULL,,0,NULL
Z85.20,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF UNSP RESP ORGAN - Z85.20,NULL,,0,NULL
Q85.00,"NEUROfibromatosis, unspecified - Q85.00",,BX3,100,NULL
J98.4,Other discorders of lung restrictive lung disease - J98.4,,BX3,100,NULL
G70.9,"MYONEURAL DISORDER, UNSPECIFIED - G70.9",,BX3,100,NULL
K13.70,UNSPECIFIED lesions of oral mucosa - K13.70,,BX3,100,NULL
Q87.0,CONGEN MALFORM SYNDROMES PREDOM AFFECTING FACIAL APPEARANCE - Q87.0,,CLN,600,NULL
E51.2,WERNICKE'S ENCEPHALOPATHY - E51.2,NULL,,0,NULL
E56.9,"VITAMIN DEFICIENCY, UNSPECIFIED - E56.9",NULL,,0,NULL
E66.2,MORBID (SEVERE) OBESITY WITH ALVEOLAR HYPOVENTILATION - E66.2,NULL,,0,NULL
G21.19,OTHER DRUG INDUCED SECONDARY PARKINSONISM - G21.19,,CLN,600,NULL
E77.8,OTHER DISORDERS OF GLYCOPROTEIN METABOLISM - E77.8,NULL,,0,NULL
E80.4,GILBERT SYNDROME - E80.4,NULL,,0,NULL
Z85.72,PERSONAL HISTORY OF NON-HODGKIN LYMPHOMAS - Z85.72,NULL,,0,NULL
A41.9,Sepsis - A41.9,,CLN,822,NULL
K43.0,INCarcerated hernia - K43.0,,BX3,100,NULL
Z85.819,"PRSNL HX OF MALIG NEOPLM OF UNSP SITE LIP,ORAL CAV,& PHARYNX - Z85.819",NULL,,0,NULL
Z85.848,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF PRT NERVOUS TISSUE - Z85.848,NULL,,0,NULL
Z86.12,PERSONAL HISTORY OF POLIOMYELITIS - Z86.12,NULL,CLN,600,NULL
Z86.14,PERSONAL HISTORY OF METHICILLIN RESIS STAPH INFECTION - Z86.14,NULL,,0,NULL
Z86.19,PERSONAL HISTORY OF OTHER INFECTIOUS AND PARASITIC DISEASES - Z86.19,NULL,,0,NULL
Z86.69,PERSONAL HISTORY OF DIS OF THE NERVOUS SYS AND SENSE ORGANS - Z86.69,NULL,,0,NULL
Z87.09,PERSONAL HISTORY OF OTHER DISEASES OF THE RESPIRATORY SYSTEM - Z87.09,NULL,,0,NULL
Z87.39,PERSONAL HISTORY OF DISEASES OF THE MS SYS AND CONN TISS - Z87.39,NULL,,0,NULL
Z87.440,PERSONAL HISTORY OF URINARY (TRACT) INFECTIONS - Z87.440,NULL,,0,NULL
Z87.728,PRSNL HX OF CONGEN MALFORM OF NERVOUS SYS AND SENSE ORGANS - Z87.728,NULL,,0,NULL
M43.22,"FUSION OF SPINE, CERVICAL REGION - M43.22",,CLN,832,NULL
J39.2,OTHER DISEASES OF PHARYNX - J39.2,,RAD,568,NULL
Z90.09,ACQUIRED ABSENCE OF OTHER PART OF HEAD AND NECK - Z90.09,NULL,,0,NULL
Z90.3,ACQUIRED ABSENCE OF STOMACH [PART OF] - Z90.3,NULL,,0,NULL
Z90.49,ACQUIRED ABSENCE OF OTHER SPECIFIED PARTS OF DIGESTIVE TRACT - Z90.49,NULL,,0,NULL
Z90.89,ACQUIRED ABSENCE OF OTHER ORGANS - Z90.89,NULL,,0,NULL
I48.91,UNSPECIFIED ATRIAL FIBRILLATION - I48.91,,CLN,848,NULL
I61.2,"NONTRAUMATIC INTRACEREBRAL HEMORRHAGE IN HEMISPHERE, UNSP - I61.2",NULL,,0,NULL
I61.3,NONTRAUMATIC INTRACEREBRAL HEMORRHAGE IN BRAIN STEM - I61.3,NULL,,0,NULL
I61.5,"NONTRAUMATIC INTRACEREBRAL HEMORRHAGE, INTRAVENTRICULAR - I61.5",NULL,,0,NULL
I61.8,OTHER NONTRAUMATIC INTRACEREBRAL HEMORRHAGE - I61.8,NULL,,0,NULL
I61.9,"NONTRAUMATIC INTRACEREBRAL HEMORRHAGE, UNSPECIFIED - I61.9",NULL,CLN,600,NULL
I62.00,"NONTRAUMATIC SUBDURAL HEMORRHAGE, UNSPECIFIED - I62.00",NULL,CLN,600,NULL
I62.9,"NONTRAUMATIC INTRACRANIAL HEMORRHAGE, UNSPECIFIED - I62.9",NULL,CLN,725,NULL
I63.00,CEREBRAL INFARCTION DUE TO THOMBOS UNSP PRECEREBRAL ARTERY - I63.00,NULL,,0,NULL
I63.02,CEREBRAL INFARCTION DUE TO THROMBOSIS OF BASILAR ARTERY - I63.02,NULL,,0,NULL
I63.12,CEREBRAL INFARCTION DUE TO EMBOLISM OF BASILAR ARTERY - I63.12,NULL,,0,NULL
I63.20,CEREB INFRC DUE TO UNSP OCCLS OR STENOS OF UNSP PRECERB ART - I63.20,NULL,,0,NULL
I63.22,CEREBRAL INFRC DUE TO UNSP OCCLS OR STENOSIS OF BASILAR ART - I63.22,NULL,CLN,600,NULL
I63.29,CEREBRAL INFRC DUE TO UNSP OCCLS OR STENOSIS OF PRECERB ART - I63.29,NULL,,0,NULL
I63.341,CEREBRAL INFRC DUE TO THROMBOSIS OF RIGHT CEREBLR ARTERY - I63.341,NULL,,0,NULL
I63.422,CEREBRAL INFRC DUE TO EMBOLISM OF LEFT ANT CEREBRAL ARTERY - I63.422,NULL,,0,NULL
I63.549,CEREB INFRC DUE TO UNSP OCCLS OR STENOS OF UNSP CEREBLR ART - I63.549,NULL,CLN,600,NULL
I63.6,"CEREBRAL INFRC DUE TO CEREBRAL VENOUS THOMBOS, NONPYOGENIC - I63.6",NULL,,0,NULL
I65.9,OCCLUSION AND STENOSIS OF UNSPECIFIED PRECEREBRAL ARTERY - I65.9,NULL,,0,NULL
I66.9,OCCLUSION AND STENOSIS OF UNSPECIFIED CEREBRAL ARTERY - I66.9,NULL,,0,NULL
G91.9,"HYDROCEPHALUS, UNSPECIFIED - G91.9",,CLN,763,NULL
I67.2,CEREBRAL ATHEROSCLEROSIS - I67.2,NULL,,0,NULL
I67.3,PROGRESSIVE VASCULAR LEUKOENCEPHALOPATHY - I67.3,NULL,,0,NULL
I67.4,HYPERTENSIVE ENCEPHALOPATHY - I67.4,NULL,,0,NULL
I67.5,MOYAMOYA DISEASE - I67.5,NULL,,0,NULL
I67.83,POSTERIOR REVERSIBLE ENCEPHALOPATHY SYNDROME - I67.83,NULL,,0,NULL
I67.848,OTHER CEREBROVASCULAR VASOSPASM AND VASOCONSTRICTION - I67.848,NULL,,0,NULL
I69.018,OTHER SYMP AND SIGNS W COGN FNCTNS FOL NTRM SUBARACH HEMOR - I69.018,NULL,,0,NULL
I69.028,OTH SPEECH/LANG DEFICITS FOLLOWING NTRM SUBARACH HEMORRHAGE - I69.028,NULL,,0,NULL
I69.090,APRAXIA FOLLOWING NONTRAUMATIC SUBARACHNOID HEMORRHAGE - I69.090,NULL,,0,NULL
I69.092,FACIAL WEAKNESS FOLLOWING NTRM SUBARACHNOID HEMORRHAGE - I69.092,NULL,,0,NULL
I69.118,OTHER SYMP AND SIGNS W COGN FNCTNS FOL NTRM INTCRBL HEMOR - I69.118,NULL,,0,NULL
I69.152,HEMIPLGA FOLLOWING NTRM INTCRBL HEMOR AFF LEFT DOMINANT SIDE - I69.152,NULL,,0,NULL
I69.192,FACIAL WEAKNESS FOLLOWING NONTRAUMATIC INTCRBL HEMORRHAGE - I69.192,NULL,,0,NULL
I69.21,COGNITIVE DEFICITS FOLLOWING OTH NTRM INTCRN HEMORRHAGE - I69.21,NULL,,0,NULL
I69.30,UNSPECIFIED SEQUELAE OF CEREBRAL INFARCTION - I69.30,NULL,,0,NULL
I69.311,MEMORY DEFICIT FOLLOWING CEREBRAL INFARCTION - I69.311,NULL,,0,NULL
I69.314,FRONTAL LOBE AND EXEC FCN DEF FOLLOWING CEREBRAL INFARCTION - I69.314,NULL,,0,NULL
I69.318,OTHER SYMPTOMS AND SIGNS W COGN FNCTNS FOL CEREBRAL INFRC - I69.318,NULL,,0,NULL
I69.328,OTH SPEECH/LANG DEFICITS FOLLOWING CEREBRAL INFARCTION - I69.328,NULL,CLN,600,NULL
I69.390,APRAXIA FOLLOWING CEREBRAL INFARCTION - I69.390,NULL,,0,NULL
I69.392,FACIAL WEAKNESS FOLLOWING CEREBRAL INFARCTION - I69.392,NULL,,0,NULL
I69.398,OTHER SEQUELAE OF CEREBRAL INFARCTION - I69.398,NULL,CLN,600,NULL
I69.811,MEMORY DEFICIT FOLLOWING OTHER CEREBROVASCULAR DISEASE - I69.811,NULL,,0,NULL
I69.814,FNTL LB AND EXEC FCN DEF FOLLOWING OTHER CEREBVASC DISEASE - I69.814,NULL,,0,NULL
I69.828,OTH SPEECH/LANG DEFICITS FOLLOWING OTH CEREBVASC DISEASE - I69.828,NULL,CLN,600,NULL
I69.890,APRAXIA FOLLOWING OTHER CEREBROVASCULAR DISEASE - I69.890,NULL,,0,NULL
I69.911,MEMORY DEFICIT FOLLOWING UNSPECIFIED CEREBROVASCULAR DISEASE - I69.911,NULL,,0,NULL
I69.922,DYSARTHRIA FOLLOWING UNSPECIFIED CEREBROVASCULAR DISEASE - I69.922,NULL,,0,NULL
I69.928,OTH SPEECH/LANG DEFICITS FOLLOWING UNSP CEREBVASC DISEASE - I69.928,NULL,,0,NULL
I69.959,HEMIPLGA FOLLOWING UNSP CEREBVASC DISEASE AFF UNSP SIDE - I69.959,NULL,,0,NULL
I69.990,APRAXIA FOLLOWING UNSPECIFIED CEREBROVASCULAR DISEASE - I69.990,NULL,,0,NULL
I69.993,ATAXIA FOLLOWING UNSPECIFIED CEREBROVASCULAR DISEASE - I69.993,NULL,,0,NULL
I85.00,ESOPHAGEAL VARICES WITHOUT BLEEDING - I85.00,NULL,,0,NULL
I97.811,INTRAOPERATIVE CEREBROVASCULAR INFARCTION DURING OTH SURGERY - I97.811,NULL,,0,NULL
J02.0,STREPTOCOCCAL PHARYNGITIS - J02.0,NULL,,0,NULL
J02.9,"ACUTE PHARYNGITIS, UNSPECIFIED - J02.9",NULL,,0,NULL
J04.0,ACUTE LARYNGITIS - J04.0,NULL,,0,NULL
J04.10,ACUTE TRACHEITIS WITHOUT OBSTRUCTION - J04.10,NULL,,0,NULL
J05.0,ACUTE OBSTRUCTIVE LARYNGITIS [CROUP] - J05.0,NULL,,0,NULL
J05.10,ACUTE EPIGLOTTITIS WITHOUT OBSTRUCTION - J05.10,NULL,,0,NULL
G40.319,"GENERALIZED IDIOPATHIC EPILEPSY, INTRACTABLE, W/O STAT EPI - G40.319",NULL,,0,NULL
G40.409,"OTH GENERALIZED EPILEPSY, NOT INTRACTABLE, W/O STAT EPI - G40.409",NULL,,0,NULL
G40.501,"EPILEPTIC SEIZ REL TO EXTRN CAUSES, NOT NTRCT, W STAT EPI - G40.501",NULL,,0,NULL
G40.802,"OTHER EPILEPSY, NOT INTRACTABLE, WITHOUT STATUS EPILEPTICUS - G40.802",NULL,,0,NULL
G40.812,"LENNOX-GASTAUT SYNDROME, NOT INTRACTABLE, W/O STAT EPI - G40.812",NULL,,0,NULL
G40.813,"LENNOX-GASTAUT SYNDROME, INTRACTABLE, W STATUS EPILEPTICUS - G40.813",NULL,CLN,600,NULL
G40.901,"EPILEPSY, UNSP, NOT INTRACTABLE, WITH STATUS EPILEPTICUS - G40.901",NULL,,0,NULL
G40.911,"EPILEPSY, UNSPECIFIED, INTRACTABLE, WITH STATUS EPILEPTICUS - G40.911",NULL,,0,NULL
G40.919,"EPILEPSY, UNSP, INTRACTABLE, WITHOUT STATUS EPILEPTICUS - G40.919",NULL,,0,NULL
G40.B09,"JUVENILE MYOCLONIC EPILEPSY, NOT INTRACTABLE, W/O STAT EPI - G40.B09",NULL,,0,NULL
G40.B11,"JUVENILE MYOCLONIC EPILEPSY, INTRACTABLE, W STAT EPI - G40.B11",NULL,,0,NULL
G45.1,CAROTID ARTERY SYNDROME (HEMISPHERIC) - G45.1,NULL,,0,NULL
G46.0,MIDDLE CEREBRAL ARTERY SYNDROME - G46.0,NULL,,0,NULL
G46.5,PURE MOTOR LACUNAR SYNDROME - G46.5,NULL,,0,NULL
G46.7,OTHER LACUNAR SYNDROMES - G46.7,NULL,,0,NULL
G47.35,CONGENITAL CENTRAL ALVEOLAR HYPOVENTILATION SYNDROME - G47.35,NULL,,0,NULL
G50.0,TRIGEMINAL NEURALGIA - G50.0,NULL,,0,NULL
G51.0,BELL'S PALSY - G51.0,NULL,,0,NULL
G51.8,OTHER DISORDERS OF FACIAL NERVE - G51.8,NULL,,0,NULL
G52.9,"CRANIAL NERVE DISORDER, UNSPECIFIED - G52.9",NULL,,0,NULL
G61.81,CHRONIC INFLAMMATORY DEMYELINATING POLYNEURITIS - G61.81,NULL,,0,NULL
G62.0,DRUG-INDUCED POLYNEUROPATHY - G62.0,NULL,,0,NULL
G62.81,CRITICAL ILLNESS POLYNEUROPATHY - G62.81,NULL,,0,NULL
G62.89,OTHER SPECIFIED POLYNEUROPATHIES - G62.89,NULL,,0,NULL
G21.8,Other Secondary Parkinsonism - G21.8,,BX3,100,NULL
G65.0,SEQUELAE OF GUILLAIN-BARRE SYNDROME - G65.0,NULL,,0,NULL
G70.80,"LAMBERT-EATON SYNDROME, UNSPECIFIED - G70.80",NULL,,0,NULL
G71.01,DUCHENNE OR BECKER MUSCULAR DYSTROPHY - G71.01,NULL,,0,NULL
G71.09,OTHER SPECIFIED MUSCULAR DYSTROPHIES - G71.09,NULL,,0,NULL
G71.11,MYOTONIC MUSCULAR DYSTROPHY - G71.11,NULL,,0,NULL
G72.41,INCLUSION BODY MYOSITIS [IBM] - G72.41,NULL,CLN,600,NULL
G72.9,"MYOPATHY, UNSPECIFIED - G72.9",NULL,,0,NULL
G73.1,LAMBERT-EATON SYNDROME IN NEOPLASTIC DISEASE - G73.1,NULL,,0,NULL
G80.1,SPASTIC DIPLEGIC CEREBRAL PALSY - G80.1,NULL,CLN,600,NULL
G80.4,ATAXIC CEREBRAL PALSY - G80.4,NULL,,0,NULL
G80.8,OTHER CEREBRAL PALSY - G80.8,NULL,CLN,600,NULL
G83.4,CAUDA EQUINA SYNDROME - G83.4,NULL,,0,NULL
G83.5,LOCKED-IN STATE - G83.5,NULL,,0,NULL
G83.83,POSTERIOR CORD SYNDROME - G83.83,NULL,,0,NULL
G83.84,TODD'S PARALYSIS (POSTEPILEPTIC) - G83.84,NULL,,0,NULL
G90.3,MULTI-SYSTEM DEGENERATION OF THE AUTONOMIC NERVOUS SYSTEM - G90.3,NULL,,0,NULL
G90.8,OTHER DISORDERS OF AUTONOMIC NERVOUS SYSTEM - G90.8,NULL,,0,NULL
G90.9,"DISORDER OF THE AUTONOMIC NERVOUS SYSTEM, UNSPECIFIED - G90.9",NULL,,0,NULL
G91.0,COMMUNICATING HYDROCEPHALUS - G91.0,NULL,,0,NULL
G91.1,OBSTRUCTIVE HYDROCEPHALUS - G91.1,NULL,,0,NULL
G91.3,"POST-TRAUMATIC HYDROCEPHALUS, UNSPECIFIED - G91.3",NULL,,0,NULL
G91.8,OTHER HYDROCEPHALUS - G91.8,NULL,,0,NULL
G93.3,POSTVIRAL FATIGUE SYNDROME - G93.3,NULL,,0,NULL
G93.49,OTHER ENCEPHALOPATHY - G93.49,NULL,,0,NULL
G93.6,CEREBRAL EDEMA - G93.6,NULL,,0,NULL
G93.89,OTHER SPECIFIED DISORDERS OF BRAIN - G93.89,NULL,,0,NULL
G93.9,"DISORDER OF BRAIN, UNSPECIFIED - G93.9",NULL,,0,NULL
G95.0,SYRINGOMYELIA AND SYRINGOBULBIA - G95.0,NULL,,0,NULL
G95.11,ACUTE INFARCTION OF SPINAL CORD (EMBOLIC) (NONEMBOLIC) - G95.11,NULL,,0,NULL
G95.29,OTHER CORD COMPRESSION - G95.29,NULL,,0,NULL
G98.8,OTHER DISORDERS OF NERVOUS SYSTEM - G98.8,NULL,,0,NULL
H47.619,"CORTICAL BLINDNESS, UNSPECIFIED SIDE OF BRAIN - H47.619",NULL,,0,NULL
H55.00,UNSPECIFIED NYSTAGMUS - H55.00,NULL,,0,NULL
H90.2,"CONDUCTIVE HEARING LOSS, UNSPECIFIED - H90.2",NULL,,0,NULL
H90.5,UNSPECIFIED SENSORINEURAL HEARING LOSS - H90.5,NULL,,0,NULL
I11.0,HYPERTENSIVE HEART DISEASE WITH HEART FAILURE - I11.0,NULL,,0,NULL
I11.9,HYPERTENSIVE HEART DISEASE WITHOUT HEART FAILURE - I11.9,NULL,,0,NULL
I13.2,HYP HRT & CHR KDNY DIS W HRT FAIL AND W STG 5 CHR KDNY/ESRD - I13.2,NULL,,0,NULL
I21.4,NON-ST ELEVATION (NSTEMI) MYOCARDIAL INFARCTION - I21.4,NULL,,0,NULL
I21.9,"ACUTE MYOCARDIAL INFARCTION, UNSPECIFIED - I21.9",NULL,,0,NULL
I24.1,DRESSLER'S SYNDROME - I24.1,NULL,,0,NULL
I24.9,"ACUTE ISCHEMIC HEART DISEASE, UNSPECIFIED - I24.9",NULL,,0,NULL
I25.119,ATHSCL HEART DISEASE OF NATIVE COR ART W UNSP ANG PCTRS - I25.119,NULL,,0,NULL
I25.9,"CHRONIC ISCHEMIC HEART DISEASE, UNSPECIFIED - I25.9",NULL,,0,NULL
I33.9,"ACUTE AND SUBACUTE ENDOCARDITIS, UNSPECIFIED - I33.9",NULL,,0,NULL
I35.9,"NONRHEUMATIC AORTIC VALVE DISORDER, UNSPECIFIED - I35.9",NULL,,0,NULL
I44.1,"ATRIOVENTRICULAR BLOCK, SECOND DEGREE - I44.1",NULL,,0,NULL
I45.6,PRE-EXCITATION SYNDROME - I45.6,NULL,,0,NULL
I46.9,"CARDIAC ARREST, CAUSE UNSPECIFIED - I46.9",NULL,,0,NULL
I48.0,PAROXYSMAL ATRIAL FIBRILLATION - I48.0,NULL,CLN,770,NULL
I48.3,TYPICAL ATRIAL FLUTTER - I48.3,NULL,,0,NULL
I48.92,UNSPECIFIED ATRIAL FLUTTER - I48.92,NULL,,0,NULL
I50.812,CHRONIC RIGHT HEART FAILURE - I50.812,NULL,,0,NULL
I50.84,END STAGE HEART FAILURE - I50.84,NULL,,0,NULL
I50.89,OTHER HEART FAILURE - I50.89,NULL,,0,NULL
I51.81,TAKOTSUBO SYNDROME - I51.81,NULL,,0,NULL
I60.7,NONTRAUMATIC SUBARACHNOID HEMORRHAGE FROM UNSP INTRACRAN ART - I60.7,NULL,,0,NULL
I60.8,OTHER NONTRAUMATIC SUBARACHNOID HEMORRHAGE - I60.8,NULL,,0,NULL
I60.9,"NONTRAUMATIC SUBARACHNOID HEMORRHAGE, UNSPECIFIED - I60.9",NULL,,0,NULL
J05.11,ACUTE EPIGLOTTITIS WITH OBSTRUCTION - J05.11,NULL,,0,NULL
J06.0,ACUTE LARYNGOPHARYNGITIS - J06.0,NULL,,0,NULL
J06.9,"ACUTE UPPER RESPIRATORY INFECTION, UNSPECIFIED - J06.9",NULL,,0,NULL
J09.X2,FLU DUE TO IDENT NOVEL INFLUENZA A VIRUS W OTH RESP MANIFEST - J09.X2,NULL,,0,NULL
J10.1,FLU DUE TO OTH IDENT INFLUENZA VIRUS W OTH RESP MANIFEST - J10.1,NULL,,0,NULL
J12.3,HUMAN METAPNEUMOVIRUS PNEUMONIA - J12.3,NULL,,0,NULL
J12.81,PNEUMONIA DUE TO SARS-ASSOCIATED CORONAVIRUS - J12.81,NULL,,0,NULL
J12.89,OTHER VIRAL PNEUMONIA - J12.89,NULL,,0,NULL
J12.9,"VIRAL PNEUMONIA, UNSPECIFIED - J12.9",NULL,,0,NULL
J15.20,"PNEUMONIA DUE TO STAPHYLOCOCCUS, UNSPECIFIED - J15.20",NULL,,0,NULL
J15.212,PNEUMONIA DUE TO METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS - J15.212,NULL,,0,NULL
J15.4,PNEUMONIA DUE TO OTHER STREPTOCOCCI - J15.4,NULL,,0,NULL
J15.6,PNEUMONIA DUE TO OTHER AEROBIC GRAM-NEGATIVE BACTERIA - J15.6,NULL,,0,NULL
J15.7,PNEUMONIA DUE TO MYCOPLASMA PNEUMONIAE - J15.7,NULL,,0,NULL
J15.8,PNEUMONIA DUE TO OTHER SPECIFIED BACTERIA - J15.8,NULL,,0,NULL
J15.9,UNSPECIFIED BACTERIAL PNEUMONIA - J15.9,NULL,,0,NULL
J18.0,"BRONCHOPNEUMONIA, UNSPECIFIED ORGANISM - J18.0",NULL,,0,NULL
J18.1,"LOBAR PNEUMONIA, UNSPECIFIED ORGANISM - J18.1",NULL,,0,NULL
J18.8,"OTHER PNEUMONIA, UNSPECIFIED ORGANISM - J18.8",NULL,,0,NULL
J20.8,ACUTE BRONCHITIS DUE TO OTHER SPECIFIED ORGANISMS - J20.8,NULL,,0,NULL
J20.9,"ACUTE BRONCHITIS, UNSPECIFIED - J20.9",NULL,,0,NULL
J22,UNSPECIFIED ACUTE LOWER RESPIRATORY INFECTION - J22,NULL,,0,NULL
J30.9,"ALLERGIC RHINITIS, UNSPECIFIED - J30.9",NULL,,0,NULL
J31.2,CHRONIC PHARYNGITIS - J31.2,NULL,,0,NULL
J38.00,"PARALYSIS OF VOCAL CORDS AND LARYNX, UNSPECIFIED - J38.00",NULL,,0,NULL
J38.1,POLYP OF VOCAL CORD AND LARYNX - J38.1,NULL,,0,NULL
J38.4,EDEMA OF LARYNX - J38.4,NULL,,0,NULL
J38.5,LARYNGEAL SPASM - J38.5,NULL,,0,NULL
J38.6,STENOSIS OF LARYNX - J38.6,NULL,,0,NULL
J38.7,OTHER DISEASES OF LARYNX - J38.7,NULL,CLN,600,NULL
J39.0,RETROPHARYNGEAL AND PARAPHARYNGEAL ABSCESS - J39.0,NULL,,0,NULL
J39.1,OTHER ABSCESS OF PHARYNX - J39.1,NULL,,0,NULL
J39.8,OTHER SPECIFIED DISEASES OF UPPER RESPIRATORY TRACT - J39.8,NULL,CLN,600,NULL
J39.9,"DISEASE OF UPPER RESPIRATORY TRACT, UNSPECIFIED - J39.9",NULL,,0,NULL
J40,"BRONCHITIS, NOT SPECIFIED AS ACUTE OR CHRONIC - J40",NULL,,0,NULL
J42,UNSPECIFIED CHRONIC BRONCHITIS - J42,NULL,CLN,600,NULL
J43.2,CENTRILOBULAR EMPHYSEMA - J43.2,NULL,,0,NULL
J43.9,"EMPHYSEMA, UNSPECIFIED - J43.9",NULL,CLN,764,NULL
J45.20,"MILD INTERMITTENT ASTHMA, UNCOMPLICATED - J45.20",NULL,,0,NULL
J45.21,MILD INTERMITTENT ASTHMA WITH (ACUTE) EXACERBATION - J45.21,NULL,,0,NULL
J45.901,UNSPECIFIED ASTHMA WITH (ACUTE) EXACERBATION - J45.901,NULL,,0,NULL
J45.998,OTHER ASTHMA - J45.998,NULL,,0,NULL
J47.0,BRONCHIECTASIS WITH ACUTE LOWER RESPIRATORY INFECTION - J47.0,NULL,,0,NULL
J47.9,"BRONCHIECTASIS, UNCOMPLICATED - J47.9",NULL,,0,NULL
J80,ACUTE RESPIRATORY DISTRESS SYNDROME - J80,NULL,,0,NULL
J95.03,MALFUNCTION OF TRACHEOSTOMY STOMA - J95.03,NULL,,0,NULL
J96.12,CHRONIC RESPIRATORY FAILURE WITH HYPERCAPNIA - J96.12,NULL,,0,NULL
J96.22,ACUTE AND CHRONIC RESPIRATORY FAILURE WITH HYPERCAPNIA - J96.22,NULL,,0,NULL
J98.2,INTERSTITIAL EMPHYSEMA - J98.2,NULL,,0,NULL
J98.8,OTHER SPECIFIED RESPIRATORY DISORDERS - J98.8,NULL,,0,NULL
J98.9,"RESPIRATORY DISORDER, UNSPECIFIED - J98.9",NULL,,0,NULL
K09.9,"CYST OF ORAL REGION, UNSPECIFIED - K09.9",NULL,,0,NULL
K11.7,DISTURBANCES OF SALIVARY SECRETION - K11.7,NULL,,0,NULL
K11.8,OTHER DISEASES OF SALIVARY GLANDS - K11.8,NULL,,0,NULL
K11.9,"DISEASE OF SALIVARY GLAND, UNSPECIFIED - K11.9",NULL,,0,NULL
K12.0,RECURRENT ORAL APHTHAE - K12.0,NULL,,0,NULL
K14.9,"DISEASE OF TONGUE, UNSPECIFIED - K14.9",NULL,,0,NULL
K22.11,ULCER OF ESOPHAGUS WITH BLEEDING - K22.11,NULL,,0,NULL
K22.3,PERFORATION OF ESOPHAGUS - K22.3,NULL,,0,NULL
K22.6,GASTRO-ESOPHAGEAL LACERATION-HEMORRHAGE SYNDROME - K22.6,NULL,,0,NULL
